Year,First Name,County,Sex,Count
2014,ARIA,Nassau,F,14
2014,CLAIRE,Nassau,F,14
2014,LUCY,Nassau,F,14
2014,PAIGE,Nassau,F,14
2014,SYDNEY,Nassau,F,14
2014,NATALIA,Nassau,F,14
2014,JESSICA,Nassau,F,14
2014,JULIETTE,Nassau,F,14
2014,DANIELLA,Nassau,F,14
2014,VIOLET,Nassau,F,13
2014,LONDON,Nassau,F,13
2014,SOPHIE,Nassau,F,13
2014,KHLOE,Nassau,F,13
2014,LAUREN,Nassau,F,13
2014,AMY,Nassau,F,13
2014,ANDREA,Nassau,F,13
2014,GIA,Nassau,F,13
2014,ESTHER,Nassau,F,12
2014,PEYTON,Nassau,F,12
2014,NORA,Nassau,F,12
2014,MARIA,Nassau,F,12
2014,VIVIAN,Nassau,F,12
2014,QUINN,Nassau,F,12
2014,ALICE,Nassau,F,12
2014,BRIELLE,Nassau,F,12
2014,ELENA,Nassau,F,12
2014,REBECCA,Nassau,F,12
2014,LAILA,Nassau,F,12
2014,GABRIELLE,Nassau,F,12
2014,LYLA,Nassau,F,12
2014,RACHEL,Nassau,F,11
2014,KENNEDY,Nassau,F,11
2014,FIONA,Nassau,F,11
2014,MOLLY,Nassau,F,11
2014,CATHERINE,Nassau,F,11
2014,STEPHANIE,Nassau,F,11
2014,JENNIFER,Nassau,F,11
2014,TALIA,Nassau,F,11
2014,ALESSANDRA,Nassau,F,11
2014,AUDREY,Nassau,F,10
2014,MORGAN,Nassau,F,10
2014,LILA,Nassau,F,10
2014,FRANCESCA,Nassau,F,10
2014,VALERIE,Nassau,F,10
2014,JORDYN,Nassau,F,10
2014,JULIET,Nassau,F,10
2014,MIKAYLA,Nassau,F,10
2014,TESSA,Nassau,F,10
2014,KEIRA,Nassau,F,10
2014,DYLAN,Nassau,F,9
2014,ANNABELLE,Nassau,F,9
2014,LILIANA,Nassau,F,9
2014,MICHELLE,Nassau,F,9
2014,MYA,Nassau,F,9
2014,CHELSEA,Nassau,F,9
2014,JOSEPHINE,Nassau,F,9
2014,MARGARET,Nassau,F,9
2014,VANESSA,Nassau,F,9
2014,REESE,Nassau,F,9
2014,JACQUELINE,Nassau,F,9
2014,KATIE,Nassau,F,9
2014,CASSIDY,Nassau,F,9
2014,SHANNON,Nassau,F,9
2014,ALEXIS,Nassau,F,8
2014,SARA,Nassau,F,8
2014,ROSE,Nassau,F,8
2014,HAYDEN,Nassau,F,8
2014,JADE,Nassau,F,8
2014,CHARLIE,Nassau,F,8
2014,EMERSON,Nassau,F,8
2014,REAGAN,Nassau,F,8
2014,HAZEL,Nassau,F,8
2014,ANASTASIA,Nassau,F,8
2014,VIVIENNE,Nassau,F,8
2014,CHRISTINA,Nassau,F,8
2014,KATE,Nassau,F,8
2014,ZARA,Nassau,F,8
2014,DANIELLE,Nassau,F,8
2014,ERIN,Nassau,F,8
2014,MILANIA,Nassau,F,8
2014,ANGIE,Nassau,F,8
2014,MIKAELA,Nassau,F,8
2014,SIENA,Nassau,F,8
2014,KRISTEN,Nassau,F,8
2014,JOLIE,Nassau,F,8
2014,BLAKE,Nassau,F,7
2014,AALIYAH,Nassau,F,7
2014,FAITH,Nassau,F,7
2014,MAKAYLA,Nassau,F,7
2014,JOCELYN,Nassau,F,7
2014,MARY,Nassau,F,7
2014,ARYA,Nassau,F,7
2014,MILAN,Nassau,F,7
2014,KENDALL,Nassau,F,7
2014,CORA,Nassau,F,7
2014,CECILIA,Nassau,F,7
2014,PAYTON,Nassau,F,7
2014,LUCIA,Nassau,F,7
2014,LILLY,Nassau,F,7
2014,KATELYN,Nassau,F,7
2014,CALI,Nassau,F,7
2014,VALERIA,Nassau,F,7
2014,TRINITY,Nassau,F,7
2014,BRIANA,Nassau,F,7
2014,GIAVANNA,Nassau,F,7
2014,KENDRA,Nassau,F,7
2014,DAHLIA,Nassau,F,7
2014,MARJORIE,Nassau,F,7
2014,SHEYLA,Nassau,F,7
2014,MIRIAM,Nassau,F,6
2014,RIVKA,Nassau,F,6
2014,ALINA,Nassau,F,6
2014,NINA,Nassau,F,6
2014,SABRINA,Nassau,F,6
2014,AMANDA,Nassau,F,6
2014,LEILA,Nassau,F,6
2014,GISELLE,Nassau,F,6
2014,MAEVE,Nassau,F,6
2014,AMBER,Nassau,F,6
2014,NOELLE,Nassau,F,6
2014,NORAH,Nassau,F,6
2014,EVANGELINE,Nassau,F,6
2014,GEMMA,Nassau,F,6
2014,LESLIE,Nassau,F,6
2014,LUCIANA,Nassau,F,6
2014,BRYNN,Nassau,F,6
2014,LEA,Nassau,F,6
2014,MICHAELA,Nassau,F,6
2014,BRITTANY,Nassau,F,6
2014,LIANA,Nassau,F,6
2014,NOA,Nassau,F,6
2014,CAITLIN,Nassau,F,6
2014,GEORGIA,Nassau,F,6
2014,SARAI,Nassau,F,6
2014,KAYLEIGH,Nassau,F,6
2014,ANTONIA,Nassau,F,6
2014,HALEY,Nassau,F,6
2014,KARINA,Nassau,F,6
2014,KENZIE,Nassau,F,6
2014,MILENA,Nassau,F,6
2014,BRYANNA,Nassau,F,6
2014,SHIRA,Nassau,F,6
2014,KAITLIN,Nassau,F,6
2014,FALLON,Nassau,F,6
2014,RYAN,Nassau,F,5
2014,JORDAN,Nassau,F,5
2014,CHAYA,Nassau,F,5
2014,ELLIE,Nassau,F,5
2014,RUBY,Nassau,F,5
2014,BROOKLYN,Nassau,F,5
2014,LUNA,Nassau,F,5
2014,AURORA,Nassau,F,5
2014,MELODY,Nassau,F,5
2014,DELILAH,Nassau,F,5
2014,FATIMA,Nassau,F,5
2014,JENNA,Nassau,F,5
2014,SUMMER,Nassau,F,5
2014,ANNABELLA,Nassau,F,5
2014,MEGAN,Nassau,F,5
2014,ARIELLE,Nassau,F,5
2014,ELIZA,Nassau,F,5
2014,NYLA,Nassau,F,5
2014,ANA,Nassau,F,5
2014,KIARA,Nassau,F,5
2014,ALEXANDRIA,Nassau,F,5
2014,ALISON,Nassau,F,5
2014,BIANCA,Nassau,F,5
2014,MELISSA,Nassau,F,5
2014,ADELYN,Nassau,F,5
2014,SERENA,Nassau,F,5
2014,LEILANI,Nassau,F,5
2014,ANNIE,Nassau,F,5
2014,HOPE,Nassau,F,5
2014,ELLIANA,Nassau,F,5
2014,DELANEY,Nassau,F,5
2014,JAMIE,Nassau,F,5
2014,MELINA,Nassau,F,5
2014,VERA,Nassau,F,5
2014,RUTH,Nassau,F,5
2014,SCARLET,Nassau,F,5
2014,ALIZA,Nassau,F,5
2014,GIOVANNA,Nassau,F,5
2014,SLOANE,Nassau,F,5
2014,JAYLAH,Nassau,F,5
2014,YAEL,Nassau,F,5
2014,RAEGAN,Nassau,F,5
2014,BRIDGET,Nassau,F,5
2014,ALESSIA,Nassau,F,5
2014,ALLYSON,Nassau,F,5
2014,NATHALIE,Nassau,F,5
2014,JANELLE,Nassau,F,5
2014,JILLIAN,Nassau,F,5
2014,MARILYN,Nassau,F,5
2014,KIERA,Nassau,F,5
2014,HADASSAH,Nassau,F,5
2014,GIADA,Nassau,F,5
2014,LIANNA,Nassau,F,5
2014,JIANNA,Nassau,F,5
2014,MATTHEW,Nassau,M,121
2014,MICHAEL,Nassau,M,111
2014,DYLAN,Nassau,M,107
2014,JOSEPH,Nassau,M,106
2014,ANTHONY,Nassau,M,93
2014,RYAN,Nassau,M,92
2014,LIAM,Nassau,M,86
2014,CHRISTOPHER,Nassau,M,86
2014,ETHAN,Nassau,M,84
2014,NICHOLAS,Nassau,M,79
2014,DANIEL,Nassau,M,78
2014,JACOB,Nassau,M,77
2014,JAMES,Nassau,M,76
2014,BENJAMIN,Nassau,M,76
2014,MASON,Nassau,M,75
2014,LUCAS,Nassau,M,75
2014,JOHN,Nassau,M,66
2014,ALEXANDER,Nassau,M,65
2014,NOAH,Nassau,M,63
2014,THOMAS,Nassau,M,62
2014,JACK,Nassau,M,61
2014,LUKE,Nassau,M,61
2014,CHRISTIAN,Nassau,M,59
2014,LOGAN,Nassau,M,57
2014,WILLIAM,Nassau,M,57
2014,ANDREW,Nassau,M,55
2014,JOSHUA,Nassau,M,54
2014,GABRIEL,Nassau,M,53
2014,DAVID,Nassau,M,50
2014,TYLER,Nassau,M,49
2014,JAYDEN,Nassau,M,48
2014,JACKSON,Nassau,M,47
2014,JUSTIN,Nassau,M,47
2014,AIDEN,Nassau,M,45
2014,NATHAN,Nassau,M,41
2014,JONATHAN,Nassau,M,37
2014,JASON,Nassau,M,37
2014,GAVIN,Nassau,M,37
2014,JAKE,Nassau,M,37
2014,SEBASTIAN,Nassau,M,36
2014,CARTER,Nassau,M,36
2014,CHARLES,Nassau,M,36
2014,CONNOR,Nassau,M,36
2014,ROBERT,Nassau,M,36
2014,DOMINIC,Nassau,M,35
2014,KEVIN,Nassau,M,34
2014,BRANDON,Nassau,M,33
2014,LUCA,Nassau,M,33
2014,AARON,Nassau,M,32
2014,ZACHARY,Nassau,M,32
2014,VINCENT,Nassau,M,32
2014,SAMUEL,Nassau,M,30
2014,EVAN,Nassau,M,30
2014,JULIAN,Nassau,M,29
2014,STEVEN,Nassau,M,29
2014,HENRY,Nassau,M,28
2014,CHASE,Nassau,M,27
2014,JORDAN,Nassau,M,26
2014,ANGEL,Nassau,M,26
2014,MAX,Nassau,M,26
2014,ELIJAH,Nassau,M,24
2014,OWEN,Nassau,M,24
2014,HUNTER,Nassau,M,24
2014,AIDAN,Nassau,M,24
2014,COLE,Nassau,M,24
2014,ISAAC,Nassau,M,23
2014,NATHANIEL,Nassau,M,23
2014,ADRIAN,Nassau,M,22
2014,CAMERON,Nassau,M,22
2014,TRISTAN,Nassau,M,22
2014,COLIN,Nassau,M,22
2014,JEREMIAH,Nassau,M,21
2014,CALEB,Nassau,M,21
2014,ADAM,Nassau,M,20
2014,GEORGE,Nassau,M,20
2014,PATRICK,Nassau,M,20
2014,ELI,Nassau,M,19
2014,SEAN,Nassau,M,19
2014,OLIVER,Nassau,M,18
2014,GIOVANNI,Nassau,M,18
2014,BRIAN,Nassau,M,18
2014,TIMOTHY,Nassau,M,18
2014,IAN,Nassau,M,17
2014,LANDON,Nassau,M,17
2014,BRAYDEN,Nassau,M,17
2014,ALEX,Nassau,M,17
2014,JEREMY,Nassau,M,17
2014,ELIAS,Nassau,M,17
2014,DECLAN,Nassau,M,17
2014,COOPER,Nassau,M,17
2014,AUSTIN,Nassau,M,16
2014,THEODORE,Nassau,M,16
2014,ASHER,Nassau,M,16
2014,EDWARD,Nassau,M,16
2014,BRODY,Nassau,M,16
2014,PETER,Nassau,M,16
2014,DEAN,Nassau,M,16
2014,JEFFERSON,Nassau,M,16
2014,LEO,Nassau,M,15
2014,JAXON,Nassau,M,15
2014,KYLE,Nassau,M,15
2014,BRYAN,Nassau,M,15
2014,JOSE,Nassau,M,15
2014,ANTONIO,Nassau,M,15
2014,SHANE,Nassau,M,15
2014,ANGELO,Nassau,M,15
2014,BLAKE,Nassau,M,14
2014,JOEL,Nassau,M,14
2014,KAIDEN,Nassau,M,14
2014,MAXWELL,Nassau,M,14
2014,XAVIER,Nassau,M,13
2014,KAYDEN,Nassau,M,13
2014,JOSIAH,Nassau,M,13
2014,DEREK,Nassau,M,13
2014,HARRISON,Nassau,M,13
2014,PRESTON,Nassau,M,13
2014,GIANLUCA,Nassau,M,13
2014,GRAYSON,Nassau,M,12
2014,NOLAN,Nassau,M,12
2014,LUIS,Nassau,M,12
2014,CARLOS,Nassau,M,12
2014,LORENZO,Nassau,M,12
2014,AXEL,Nassau,M,12
2014,DIEGO,Nassau,M,12
2014,MATTEO,Nassau,M,12
2014,CRISTIAN,Nassau,M,12
2014,ABRAHAM,Nassau,M,11
2014,MUHAMMAD,Nassau,M,11
2014,LEONARDO,Nassau,M,11
2014,EMMANUEL,Nassau,M,11
2014,BRADLEY,Nassau,M,11
2014,LUKAS,Nassau,M,11
2014,BRENDAN,Nassau,M,11
2014,MARCO,Nassau,M,11
2014,JACE,Nassau,M,10
2014,HUDSON,Nassau,M,10
2014,VICTOR,Nassau,M,10
2014,MATEO,Nassau,M,10
2014,NICOLAS,Nassau,M,10
2014,PAUL,Nassau,M,10
2014,JESSE,Nassau,M,10
2014,KENNETH,Nassau,M,10
2014,JAIDEN,Nassau,M,10
2014,SPENCER,Nassau,M,10
2014,JEFFREY,Nassau,M,10
2014,JOSUE,Nassau,M,10
2014,AYDEN,Nassau,M,9
2014,LEVI,Nassau,M,9
2014,COLTON,Nassau,M,9
2014,MARK,Nassau,M,9
2014,RYDER,Nassau,M,9
2014,ASHTON,Nassau,M,9
2014,DEVIN,Nassau,M,9
2014,JAMESON,Nassau,M,9
2014,STEPHEN,Nassau,M,9
2014,LOUIS,Nassau,M,9
2014,IBRAHIM,Nassau,M,9
2014,JARED,Nassau,M,9
2014,ROCCO,Nassau,M,9
2014,ISAIAH,Nassau,M,8
2014,ERIC,Nassau,M,8
2014,WYATT,Nassau,M,8
2014,AMIR,Nassau,M,8
2014,OSCAR,Nassau,M,8
2014,ANDERSON,Nassau,M,8
2014,ARI,Nassau,M,8
2014,SALVATORE,Nassau,M,8
2014,JAX,Nassau,M,8
2014,NICO,Nassau,M,8
2014,AYAAN,Nassau,M,8
2014,GREGORY,Nassau,M,8
2014,CONOR,Nassau,M,8
2014,RILEY,Nassau,M,7
2014,PEYTON,Nassau,M,7
2014,MILES,Nassau,M,7
2014,JAXSON,Nassau,M,7
2014,BRYCE,Nassau,M,7
2014,JAYCE,Nassau,M,7
2014,YOSEF,Nassau,M,7
2014,EZRA,Nassau,M,7
2014,JONAH,Nassau,M,7
2014,GREYSON,Nassau,M,7
2014,ALI,Nassau,M,7
2014,ALEJANDRO,Nassau,M,7
2014,TRAVIS,Nassau,M,7
2014,EDWIN,Nassau,M,7
2014,CADEN,Nassau,M,7
2014,GRIFFIN,Nassau,M,7
2014,EMANUEL,Nassau,M,7
2014,GIANNI,Nassau,M,7
2014,THIAGO,Nassau,M,7
2014,JUDAH,Nassau,M,7
2014,ADRIEL,Nassau,M,7
2014,ARYEH,Nassau,M,7
2014,MOSHE,Nassau,M,6
2014,PARKER,Nassau,M,6
2014,ARIEL,Nassau,M,6
2014,RICHARD,Nassau,M,6
2014,KAI,Nassau,M,6
2014,MAXIMUS,Nassau,M,6
2014,WESLEY,Nassau,M,6
2014,DOMINICK,Nassau,M,6
2014,JUAN,Nassau,M,6
2014,BRYSON,Nassau,M,6
2014,ELLIOT,Nassau,M,6
2014,ERICK,Nassau,M,6
2014,SANTIAGO,Nassau,M,6
2014,MARTIN,Nassau,M,6
2014,IKER,Nassau,M,6
2014,RORY,Nassau,M,6
2014,FINN,Nassau,M,6
2014,FRANCIS,Nassau,M,6
2014,ENZO,Nassau,M,6
2014,JOHNNY,Nassau,M,6
2014,JAYSON,Nassau,M,6
2014,RAPHAEL,Nassau,M,6
2014,MARIO,Nassau,M,6
2014,DENNIS,Nassau,M,6
2014,NELSON,Nassau,M,6
2014,ROBERTO,Nassau,M,6
2014,BRAYAN,Nassau,M,6
2014,BROOKS,Nassau,M,6
2014,NIKOLAS,Nassau,M,6
2014,QUINN,Nassau,M,5
2014,HAYDEN,Nassau,M,5
2014,ROMAN,Nassau,M,5
2014,DAMIAN,Nassau,M,5
2014,SKYLER,Nassau,M,5
2014,KARTER,Nassau,M,5
2014,CAYDEN,Nassau,M,5
2014,AMARI,Nassau,M,5
2014,JAVIER,Nassau,M,5
2014,SHLOMO,Nassau,M,5
2014,KEEGAN,Nassau,M,5
2014,BRADY,Nassau,M,5
2014,DREW,Nassau,M,5
2014,CODY,Nassau,M,5
2014,BRENNAN,Nassau,M,5
2014,CASEY,Nassau,M,5
2014,FERNANDO,Nassau,M,5
2014,CESAR,Nassau,M,5
2014,SANTINO,Nassau,M,5
2014,PABLO,Nassau,M,5
2014,CARMINE,Nassau,M,5
2014,MUSTAFA,Nassau,M,5
2014,JARIEL,Nassau,M,5
2014,AYAN,Nassau,M,5
2014,JORDI,Nassau,M,5
2014,OLIVIA,New York,F,121
2014,EMMA,New York,F,95
2014,ISABELLA,New York,F,79
2014,CHARLOTTE,New York,F,77
2014,MIA,New York,F,75
2014,SOPHIA,New York,F,64
2014,ABIGAIL,New York,F,62
2014,CHLOE,New York,F,61
2014,AVA,New York,F,60
2014,ZOE,New York,F,58
2014,ELLA,New York,F,57
2014,EMILY,New York,F,56
2014,MAYA,New York,F,51
2014,GRACE,New York,F,45
2014,MADISON,New York,F,43
2014,LEAH,New York,F,41
2014,SOFIA,New York,F,41
2014,EVA,New York,F,41
2014,LILY,New York,F,40
2014,ALEXANDRA,New York,F,37
2014,MILA,New York,F,36
2014,AVERY,New York,F,35
2014,VICTORIA,New York,F,35
2014,ELIZABETH,New York,F,35
2014,CAROLINE,New York,F,35
2014,ANNA,New York,F,34
2014,AMELIA,New York,F,33
2014,HANNAH,New York,F,31
2014,VALENTINA,New York,F,31
2014,LAYLA,New York,F,30
2014,PENELOPE,New York,F,30
2014,STELLA,New York,F,30
2014,SOPHIE,New York,F,30
2014,ELEANOR,New York,F,30
2014,LUCY,New York,F,29
2014,SCARLETT,New York,F,28
2014,MADELEINE,New York,F,28
2014,GABRIELLA,New York,F,27
2014,ARIA,New York,F,27
2014,NORA,New York,F,27
2014,ROSE,New York,F,27
2014,ELOISE,New York,F,27
2014,DYLAN,New York,F,26
2014,EVELYN,New York,F,26
2014,MADELINE,New York,F,26
2014,ISABELLE,New York,F,26
2014,NAOMI,New York,F,26
2014,EMILIA,New York,F,26
2014,ALICE,New York,F,26
2014,LILA,New York,F,26
2014,SAMANTHA,New York,F,25
2014,ZOEY,New York,F,25
2014,CAMILA,New York,F,24
2014,SKYLAR,New York,F,24
2014,AUDREY,New York,F,24
2014,VIVIAN,New York,F,24
2014,SARAH,New York,F,23
2014,CLAIRE,New York,F,23
2014,ARIANNA,New York,F,22
2014,SARA,New York,F,22
2014,RUBY,New York,F,22
2014,NINA,New York,F,22
2014,ARIANA,New York,F,21
2014,HAILEY,New York,F,21
2014,JULIA,New York,F,21
2014,CATHERINE,New York,F,21
2014,LUNA,New York,F,21
2014,ALEXA,New York,F,20
2014,KATHERINE,New York,F,20
2014,JOSEPHINE,New York,F,20
2014,AALIYAH,New York,F,19
2014,ANNABELLE,New York,F,19
2014,SIENNA,New York,F,19
2014,ELLE,New York,F,19
2014,RILEY,New York,F,18
2014,LILLIAN,New York,F,18
2014,LAUREN,New York,F,18
2014,ELLIE,New York,F,18
2014,ELENA,New York,F,18
2014,ISABEL,New York,F,18
2014,CLARA,New York,F,18
2014,VIVIENNE,New York,F,18
2014,BEATRICE,New York,F,18
2014,SLOANE,New York,F,18
2014,HARPER,New York,F,17
2014,AMY,New York,F,17
2014,BROOKE,New York,F,17
2014,LUCIA,New York,F,17
2014,IVY,New York,F,17
2014,NATALIE,New York,F,16
2014,TAYLOR,New York,F,16
2014,GENEVIEVE,New York,F,16
2014,COLETTE,New York,F,16
2014,BELLA,New York,F,15
2014,KAYLA,New York,F,15
2014,KAYLEE,New York,F,15
2014,ANGELINA,New York,F,15
2014,ELIANA,New York,F,15
2014,VIOLET,New York,F,15
2014,MARIA,New York,F,15
2014,LAILA,New York,F,15
2014,ASHLEY,New York,F,14
2014,MELANIE,New York,F,14
2014,KHLOE,New York,F,14
2014,QUINN,New York,F,14
2014,SYDNEY,New York,F,14
2014,JULIETTE,New York,F,14
2014,MARY,New York,F,14
2014,ARYA,New York,F,14
2014,CECILIA,New York,F,14
2014,JULIET,New York,F,14
2014,ISLA,New York,F,14
2014,ALYSSA,New York,F,13
2014,SADIE,New York,F,13
2014,JASMINE,New York,F,13
2014,MARGARET,New York,F,13
2014,DELILAH,New York,F,13
2014,LOLA,New York,F,13
2014,RACHEL,New York,F,12
2014,ALLISON,New York,F,12
2014,MACKENZIE,New York,F,12
2014,NICOLE,New York,F,12
2014,AUTUMN,New York,F,12
2014,SERENITY,New York,F,12
2014,PAIGE,New York,F,12
2014,ANGELA,New York,F,12
2014,LYDIA,New York,F,12
2014,PIPER,New York,F,12
2014,KATE,New York,F,12
2014,PHOEBE,New York,F,12
2014,NOA,New York,F,12
2014,PEYTON,New York,F,11
2014,ADRIANA,New York,F,11
2014,ALINA,New York,F,11
2014,GABRIELA,New York,F,11
2014,VALERIE,New York,F,11
2014,HAZEL,New York,F,11
2014,MAEVE,New York,F,11
2014,JACQUELINE,New York,F,11
2014,NADIA,New York,F,11
2014,ADELE,New York,F,11
2014,GEORGIA,New York,F,11
2014,WILLA,New York,F,11
2014,HELENA,New York,F,11
2014,MATILDA,New York,F,11
2014,AUBREY,New York,F,10
2014,BLAKE,New York,F,10
2014,ADDISON,New York,F,10
2014,FIONA,New York,F,10
2014,REBECCA,New York,F,10
2014,JADE,New York,F,10
2014,CHELSEA,New York,F,10
2014,JORDYN,New York,F,10
2014,LYLA,New York,F,10
2014,AMINA,New York,F,10
2014,LENA,New York,F,10
2014,MARIAM,New York,F,10
2014,TALIA,New York,F,10
2014,ALESSANDRA,New York,F,10
2014,DANIELLE,New York,F,10
2014,ARIELLE,New York,F,10
2014,KEIRA,New York,F,10
2014,AYLA,New York,F,10
2014,SKYE,New York,F,10
2014,LANA,New York,F,10
2014,VERA,New York,F,10
2014,ANYA,New York,F,10
2014,CAMILLA,New York,F,10
2014,CELINE,New York,F,10
2014,AMELIE,New York,F,10
2014,MIKA,New York,F,10
2014,ESTHER,New York,F,9
2014,SAVANNAH,New York,F,9
2014,BRIANNA,New York,F,9
2014,LONDON,New York,F,9
2014,GABRIELLE,New York,F,9
2014,EMERSON,New York,F,9
2014,SABRINA,New York,F,9
2014,AMAYA,New York,F,9
2014,DIANA,New York,F,9
2014,ATHENA,New York,F,9
2014,REESE,New York,F,9
2014,LIA,New York,F,9
2014,LAURA,New York,F,9
2014,TIFFANY,New York,F,9
2014,LEA,New York,F,9
2014,ADELAIDE,New York,F,9
2014,KIRA,New York,F,9
2014,CAMILLE,New York,F,9
2014,ZURI,New York,F,9
2014,JANE,New York,F,9
2014,SIENA,New York,F,9
2014,SASHA,New York,F,9
2014,DAPHNE,New York,F,9
2014,FRANCES,New York,F,9
2014,LARA,New York,F,9
2014,LIV,New York,F,9
2014,LOGAN,New York,F,8
2014,GIANNA,New York,F,8
2014,ARIEL,New York,F,8
2014,BRIELLE,New York,F,8
2014,MORGAN,New York,F,8
2014,MOLLY,New York,F,8
2014,BROOKLYN,New York,F,8
2014,NATALIA,New York,F,8
2014,CHARLIE,New York,F,8
2014,ANDREA,New York,F,8
2014,GIA,New York,F,8
2014,EMELY,New York,F,8
2014,FATIMA,New York,F,8
2014,LEILA,New York,F,8
2014,JENNA,New York,F,8
2014,ARABELLA,New York,F,8
2014,ELIZA,New York,F,8
2014,NYLA,New York,F,8
2014,ANA,New York,F,8
2014,EVANGELINE,New York,F,8
2014,HADLEY,New York,F,8
2014,EVERLY,New York,F,8
2014,CYNTHIA,New York,F,8
2014,LILAH,New York,F,8
2014,ANNABEL,New York,F,8
2014,CAROLINA,New York,F,8
2014,MARGOT,New York,F,8
2014,RYAN,New York,F,7
2014,HUNTER,New York,F,7
2014,MADELYN,New York,F,7
2014,KYLIE,New York,F,7
2014,MIRIAM,New York,F,7
2014,JULIANA,New York,F,7
2014,FAITH,New York,F,7
2014,AURORA,New York,F,7
2014,MELODY,New York,F,7
2014,KENDALL,New York,F,7
2014,ALIYAH,New York,F,7
2014,SKYLER,New York,F,7
2014,ALANA,New York,F,7
2014,SUMMER,New York,F,7
2014,ZARA,New York,F,7
2014,MEGAN,New York,F,7
2014,SERENA,New York,F,7
2014,HEAVEN,New York,F,7
2014,ANNIE,New York,F,7
2014,EVE,New York,F,7
2014,LILIAN,New York,F,7
2014,HANA,New York,F,7
2014,ITZEL,New York,F,7
2014,VIRGINIA,New York,F,7
2014,AVIVA,New York,F,7
2014,INES,New York,F,7
2014,JORDAN,New York,F,6
2014,PARKER,New York,F,6
2014,ALEXIS,New York,F,6
2014,GENESIS,New York,F,6
2014,KIMBERLY,New York,F,6
2014,KENNEDY,New York,F,6
2014,FRANCESCA,New York,F,6
2014,CORA,New York,F,6
2014,REAGAN,New York,F,6
2014,AMANDA,New York,F,6
2014,CHRISTINA,New York,F,6
2014,ANNABELLA,New York,F,6
2014,EDEN,New York,F,6
2014,CALI,New York,F,6
2014,ELISE,New York,F,6
2014,BIANCA,New York,F,6
2014,PHOENIX,New York,F,6
2014,SAGE,New York,F,6
2014,CARLY,New York,F,6
2014,MICHAELA,New York,F,6
2014,LIANA,New York,F,6
2014,ABBY,New York,F,6
2014,DAHLIA,New York,F,6
2014,NIA,New York,F,6
2014,HARLEY,New York,F,6
2014,JOY,New York,F,6
2014,HANNA,New York,F,6
2014,SAMARA,New York,F,6
2014,CINDY,New York,F,6
2014,LIVIA,New York,F,6
2014,NOOR,New York,F,6
2014,ANNE,New York,F,6
2014,ALLYSON,New York,F,6
2014,ANGELIQUE,New York,F,6
2014,CARMEN,New York,F,6
2014,ALMA,New York,F,6
2014,KATHLEEN,New York,F,6
2014,AMALIA,New York,F,6
2014,LINDSAY,New York,F,6
2014,MIRA,New York,F,6
2014,SHARON,New York,F,6
2014,ESME,New York,F,6
2014,SHIRA,New York,F,6
2014,LEONA,New York,F,6
2014,SYLVIE,New York,F,6
2014,THEODORA,New York,F,6
2014,GEORGINA,New York,F,6
2014,PHILIPPA,New York,F,6
2014,LILIANA,New York,F,5
2014,HAYDEN,New York,F,5
2014,KAITLYN,New York,F,5
2014,JESSICA,New York,F,5
2014,JOCELYN,New York,F,5
2014,JENNIFER,New York,F,5
2014,DANIELA,New York,F,5
2014,ARIELLA,New York,F,5
2014,DESTINY,New York,F,5
2014,ROWAN,New York,F,5
2014,BAILEY,New York,F,5
2014,JAYLA,New York,F,5
2014,KATELYN,New York,F,5
2014,AMBER,New York,F,5
2014,KATIE,New York,F,5
2014,PARIS,New York,F,5
2014,ANAYA,New York,F,5
2014,LONDYN,New York,F,5
2014,GEMMA,New York,F,5
2014,LESLIE,New York,F,5
2014,MARLEY,New York,F,5
2014,ADELINE,New York,F,5
2014,HELEN,New York,F,5
2014,SKYLA,New York,F,5
2014,DELANEY,New York,F,5
2014,SCARLET,New York,F,5
2014,ANNALISE,New York,F,5
2014,ROSALIE,New York,F,5
2014,SHIRLEY,New York,F,5
2014,MYLA,New York,F,5
2014,CATALINA,New York,F,5
2014,KAYLIN,New York,F,5
2014,YAEL,New York,F,5
2014,WINTER,New York,F,5
2014,SIMONE,New York,F,5
2014,JAYLEEN,New York,F,5
2014,GUADALUPE,New York,F,5
2014,ROSA,New York,F,5
2014,SKYLAH,New York,F,5
2014,JOEY,New York,F,5
2014,NATASHA,New York,F,5
2014,SAMIRA,New York,F,5
2014,AMINATA,New York,F,5
2014,LIZBETH,New York,F,5
2014,SELINA,New York,F,5
2014,ALISA,New York,F,5
2014,EDITH,New York,F,5
2014,ANAIS,New York,F,5
2014,CELIA,New York,F,5
2014,BLAIR,New York,F,5
2014,FLORA,New York,F,5
2014,TESS,New York,F,5
2014,ANIKA,New York,F,5
2014,EMMELINE,New York,F,5
2014,ASTRID,New York,F,5
2014,CLEMENTINE,New York,F,5
2014,ANNIKA,New York,F,5
2014,SHREYA,New York,F,5
2014,AGNES,New York,F,5
2014,CECILY,New York,F,5
2014,CHARLENE,New York,F,5
2014,LEELA,New York,F,5
2014,OUMOU,New York,F,5
2014,ALLEGRA,New York,F,5
2014,MARGAUX,New York,F,5
2014,ROMY,New York,F,5
2014,SYBIL,New York,F,5
2014,ETHAN,New York,M,124
2014,JACOB,New York,M,119
2014,ALEXANDER,New York,M,117
2014,WILLIAM,New York,M,115
2014,NOAH,New York,M,108
2014,LIAM,New York,M,101
2014,JAMES,New York,M,99
2014,BENJAMIN,New York,M,96
2014,LUCAS,New York,M,92
